0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,target
0.0108532375,0.24588592,-0.031394977,-0.00945193,0.043643385,0.04071917,0.024364546,0.19363667,0.044464026,0.23647751,-0.021311106,-0.13650213,0.0130102215,0.33049688,0.052136615,0.34002045,-0.1324589,0.059427176,-0.031105448,0.11237058,0.32404616,0.06933267,0.1932928,0.2412746,0.008206437,0.035509802,0.08353702,0.1730103,0.026086602,0.15772253,0.09258869,-0.010665268,0.20758924,-0.036832448,-0.028373936,0.018857507,0.09861384,0.021787599,0.3195725,0.111522555,0.038882714,-0.0017280345,-0.13403133,-0.006406726,0.048468765,0.04360276,0.00058439485,0.1086208,-0.08084865,-0.07976404,<http://example/Drug/DB00440>
0.18791573,0.22243105,-0.09009211,-0.07021965,0.024981193,-0.05799526,0.14873043,-0.14368474,-0.038357805,-0.059355065,-0.17501244,-0.4471184,0.010869903,0.04340015,0.06438944,0.038664613,-0.23683943,0.16217288,-0.18485971,0.09292172,0.024592916,0.08933911,0.030935235,0.09273898,0.019738136,-0.004372168,0.07443654,-0.12524126,0.014465391,-0.18281119,-0.0040436382,-0.14698856,0.023437545,0.11818914,-0.10906903,-0.28730962,0.04645879,-0.041004106,-0.035568252,-0.25654033,-0.11829683,-0.14917861,-0.25924948,-0.17729872,0.091427706,0.1105873,0.16767178,0.1295747,0.0047406023,-0.06207966,<http://example/Drug/DB00441>
0.123520605,-0.0057512224,-0.08068212,-0.065431245,0.06766709,-0.18602464,-0.052673154,-0.20028146,-0.26746556,-0.04104046,-0.15564573,-0.4402209,-0.13811488,0.05765627,-0.027145814,-0.0010830187,-0.18749784,0.083495505,-0.053035017,0.063861825,0.021391505,0.02317687,-0.24144971,-0.03922503,-0.0902655,0.13535626,0.0567799,-0.12673257,0.012634047,-0.11580706,-0.07009357,-0.14261314,0.009506243,-0.12542471,-0.13224036,-0.27332154,0.009299704,-0.050402705,-0.024382293,-0.31697157,-0.10617323,-0.12974708,-0.2701091,-0.1421731,0.07686486,0.0243623,-0.07093721,0.03815073,0.08007768,-0.13713457,<http://example/Drug/DB00515>
-0.0035489795,0.18999358,-0.14707595,-0.112494536,0.27902794,0.034568768,-0.050547097,-0.2371055,-0.08071335,0.0574524,-0.23709893,0.10689155,0.012720799,0.04722609,0.09566728,0.030554224,-0.08694784,0.18825035,-0.28018683,0.18014678,0.053377207,0.04259422,0.15835586,-0.0025178583,0.19131587,0.16756113,0.12877257,0.120482504,0.021427011,-0.017436353,-0.088624895,0.087669715,0.01564384,-0.016112018,0.08215782,0.025538241,0.102429,-0.07764926,-0.037532035,-0.36586303,0.19313481,-0.12125313,-0.15707214,-0.3276163,0.029135846,0.0062347758,-0.050625376,0.18126461,-0.09651062,-0.09733692,<http://example/Drug/DB00530>
0.062609084,0.20076384,-0.10166743,0.08814422,0.08720668,0.05574061,-0.07263315,-0.18450409,-0.10363532,0.01452986,-0.13768668,-0.31579816,-0.14499165,0.18070206,0.14807938,0.05149826,-0.24483232,0.13337332,-0.08607583,0.11633202,0.21218665,0.06825851,-0.26885357,0.15630955,0.1809393,0.1802572,0.06303212,-0.1646216,0.028179202,-0.21177408,-0.075005315,-0.16562906,0.038801737,-0.14600597,-0.12502898,-0.036930557,0.08714253,0.03279723,0.16457154,-0.27205566,-0.040084247,-0.12576188,-0.12968501,-0.09232639,0.030957717,0.011872899,0.15012452,0.13451706,-0.036804896,0.00514463,<http://example/Drug/DB00531>
0.22303088,0.11087021,0.11910799,0.03829662,-0.0071487897,0.3321261,0.04661575,0.04069102,0.19910981,0.02468052,-0.04368118,0.25659665,-0.0043738834,0.083922185,0.07501146,0.339094,-0.10196195,0.30345568,-0.08443838,0.0562157,0.14455102,0.22828084,0.2922266,0.09097783,0.0013948367,0.21600987,0.13548113,-0.008885537,0.12693429,-0.011599536,0.02539157,0.0010823276,0.048708696,0.035603225,0.14730811,0.03519162,0.06429818,0.25700992,0.03523819,-0.058525596,-0.016599184,0.033939462,-0.082377635,0.06892025,0.10676211,0.027820189,0.0040917085,0.22401609,0.00033774629,-0.06194354,<http://example/Drug/DB00537>
0.05808579,0.015239964,0.047690123,0.0076198867,0.17856424,-0.21997915,-0.049904454,-0.20314778,-0.28072265,0.059652768,-0.1165865,-0.32006472,-0.13073468,0.13389835,0.030846989,0.12157726,0.013564914,0.17905802,-0.1459958,0.09929059,0.16239654,0.047455892,-0.004369879,-0.01982098,-0.09649455,-0.018770035,0.055664457,0.018424058,0.024865728,-0.13822348,-0.026754344,-0.15090698,0.14748251,-0.059346147,-0.18995845,-0.28858972,0.05856314,-0.054396745,-0.03990608,-0.31475753,-0.07274698,0.12892081,-0.09215861,0.1521408,0.2344825,-0.035110112,-0.09630597,0.22030455,0.08050564,0.003383061,<http://example/Drug/DB00541>
-0.0025184,-0.023099285,-0.053761132,-0.06663479,0.018896487,-0.18605119,-0.04822304,-0.20768836,-0.27605432,-0.05796146,-0.14682849,-0.43907207,-0.10201229,0.04583248,-0.039138652,-0.0014597881,-0.22757782,0.07028274,-0.17626038,0.07222096,0.022575311,0.027965201,-0.20523289,-0.0333333,-0.095956974,-0.013799896,0.09795487,-0.13382643,-0.010931336,-0.19043669,-0.07082118,-0.13169445,0.05519375,-0.128335,-0.14425707,-0.2818757,0.07953389,-0.042043176,-0.03657341,-0.30517688,-0.096180335,-0.13563427,-0.2650878,-0.13076277,0.0071517336,0.052124165,-0.08527275,0.03867356,-0.03155786,-0.11078072,<http://example/Drug/DB00584>
0.19143745,0.20968044,-0.06856972,-0.050029114,0.036688317,-0.16318594,-0.05336129,-0.19419688,-0.2618675,-0.035949964,-0.072739,-0.22331382,-0.119585626,0.24918687,0.11061739,0.025682434,-0.14831455,0.08917904,-0.12932111,0.090618186,0.06660699,0.2263857,-0.20264907,0.14261918,-0.10844042,-0.016087268,0.058946673,-0.10439018,0.036809795,-0.17376438,-0.05800279,0.14888108,0.052489035,-0.015968563,-0.14082891,-0.22643977,0.08674383,0.009325902,0.18853368,-0.24339673,0.11676227,0.0130777145,-0.24690516,0.16458614,0.06090486,0.1412736,-0.048925042,0.06830086,0.24642794,-0.029714286,<http://example/Drug/DB00635>
0.0039430396,-0.024905067,-0.08801396,-0.056747153,0.07039069,-0.13232008,-0.06396854,-0.22693281,-0.2885649,-0.045853153,-0.06381653,-0.445742,-0.13411182,0.03434777,-0.033488654,0.059797253,-0.20192578,0.08083546,-0.17683755,0.061923105,0.051808666,0.02026139,-0.2594103,-0.028693134,-0.095418446,-0.0065857084,0.08276024,-0.12265347,-0.013722016,-0.19859949,-0.07438938,-0.14246784,0.058151647,-0.12794685,-0.14925858,-0.24712929,0.035474185,-0.046764288,-0.031366955,-0.32293925,-0.116487265,-0.12432483,-0.16576189,-0.1789142,0.0065829773,0.043608107,-0.08445632,0.06402623,-0.046225797,-0.13416073,<http://example/Drug/DB00641>
0.026963878,0.032252286,-0.08928658,-0.059046365,0.016433856,-0.18085966,0.015955748,-0.21974596,-0.28170556,0.0064036692,-0.14259753,-0.42791262,-0.14181405,0.024235988,-0.017500117,0.014247226,-0.083506934,0.06500728,-0.1787275,0.14700975,0.0316821,0.030057933,-0.24565715,-0.035134822,-0.09556437,0.008095845,0.05328645,-0.13219938,0.08066686,-0.19825082,-0.007049764,-0.14241487,0.08276057,-0.13285342,-0.13980992,-0.27244344,0.057263,-0.035737153,0.037010685,-0.30583552,-0.099744126,-0.041031238,-0.26921418,-0.17926565,0.045564048,0.04559663,-0.043747652,0.033882968,-7.918412e-05,-0.13417783,<http://example/Drug/DB00642>
0.22382963,0.015442325,-0.08674896,-0.08795941,0.027248068,0.13248149,-0.045101315,0.0014963981,-0.2373021,-0.037322596,-0.14986022,-0.40074143,-0.08849727,0.046394385,0.26023754,0.13145022,-0.14184375,0.10193136,-0.14983667,0.16086404,0.058081146,0.043765888,-0.21486975,0.00948442,0.044106532,0.041135125,0.09180477,-0.18500732,0.02863888,-0.18300956,-0.058424324,-0.113272116,0.25494874,-0.0889885,-0.15035376,-0.058637444,0.06999823,-0.005044106,0.1616043,-0.17741168,-0.12602285,-0.12897676,0.19818778,-0.15212044,0.030721325,-0.050328657,0.17687346,0.13889058,-0.07410804,-0.113652326,<http://example/Drug/DB00695>
0.029435745,0.15842567,0.0022135442,0.012814268,0.031901855,-0.08998325,0.02243089,-0.20643252,-0.19808814,0.14504789,-0.05846156,0.1987619,0.0643222,0.12808971,0.08466831,0.24869472,-0.06341706,0.10027845,0.12905331,0.07435075,0.08863766,0.11381029,0.17685308,0.29128325,-0.095602855,-0.013273852,0.08665297,-0.015943019,0.21346772,0.29681945,0.26601917,-0.027659813,0.113965586,-0.04480221,0.024836369,0.13598065,0.043469667,0.25964543,0.03921871,-0.12545012,0.096903935,-0.028596545,-0.13664289,0.15025894,0.047204547,0.20012571,-0.08558857,0.31723496,0.002957244,-0.017247882,<http://example/Drug/DB00762>
0.011722692,-0.01882328,-0.063388966,-0.06049477,0.034091465,-0.21240033,-0.0333008,-0.23724915,-0.3316126,-0.050308324,-0.086319044,-0.44953403,-0.15546793,0.17119025,-0.011595243,0.0031828831,-0.25611654,0.11852873,-0.19455285,0.10660391,0.030517004,0.18382862,-0.13517661,0.0011220203,-0.004704824,0.0012889889,0.054690693,-0.07505346,0.013028177,-0.21220206,0.07235112,-0.030958416,0.011012509,-0.13158737,-4.7705315e-05,-0.26791528,0.060697876,0.10911666,0.057086118,-0.21384466,-0.12024665,-0.1659482,-0.07652202,-0.108266294,0.012391429,0.011132175,-0.080527194,0.05791514,0.03534915,-0.14789811,<http://example/Drug/DB00773>
0.028476398,0.053304415,0.0024797411,0.051110156,0.023186106,-0.08078242,0.010982024,0.06457404,-0.10910165,-0.0017731341,0.031393383,0.16203901,0.001378791,0.1677677,0.05403783,0.08762709,-0.1631996,0.060496133,0.22888432,0.27218762,0.13805985,0.15014242,0.15031578,0.17442352,0.13022727,0.089106955,0.0968506,0.06298953,0.09056235,0.24393913,0.15280078,0.17582516,0.14308804,-0.018954998,0.016785188,-0.05697272,0.30641514,0.10167784,0.3417008,0.07904603,0.11539058,-0.00469488,-0.060260367,-0.010967727,0.29101363,-0.016789587,0.2785913,0.07088343,0.0060824403,0.19818822,<http://example/Drug/DB00798>
0.04592166,0.15345204,-0.016039861,0.14380687,0.05589548,-0.064750634,-0.013074929,0.14734012,0.10947086,-0.0031629745,0.32272005,-0.13610786,0.07606284,0.25901997,0.03900232,0.104418434,0.20457058,0.11207242,-0.056121886,0.09228327,0.10612993,0.06795298,-0.10487891,0.1370573,0.024775859,0.035715554,0.10449643,-0.16094522,0.10612472,-0.1959408,0.0021442464,0.22426215,0.07341925,-0.09540084,-0.05898298,-0.28211454,0.13739628,0.21757948,0.12604102,0.14442314,-0.0958399,-0.1610134,0.05118253,-0.22853765,0.09964573,0.09178752,0.2047834,0.1410723,0.22148964,-0.17751645,<http://example/Drug/DB00813>
0.2955877,0.04708293,0.094866864,0.020137846,0.058883123,0.28467396,0.2096209,0.15286006,0.069796614,0.07032162,0.11818923,0.06202209,-0.009294144,0.18972738,0.2335299,0.02976114,-0.14680421,0.049196262,0.09809907,0.28614458,0.20456392,0.05694546,0.1694048,0.13765964,0.07706109,0.16978912,0.21294104,0.005427347,0.059329975,0.089546196,0.05475523,0.087474056,0.089012995,0.005894062,0.015735388,0.124683194,0.041140057,0.02556169,0.10902779,0.21456903,0.16521123,0.05925463,-0.10962641,-0.07281451,0.16428137,0.2669872,0.23652864,0.03376566,0.028145337,0.1713629,<http://example/Drug/DB00853>
0.0024201209,-0.017789466,-0.008138841,-0.06457108,0.04061014,-0.20496173,-0.053633746,-0.23672098,-0.19823015,-0.060394607,-0.08358565,-0.4249002,-0.11801545,0.023735642,0.018910412,0.0042943163,-0.22083935,0.11041964,-0.19296166,0.10623833,0.03723655,0.10275039,0.049860124,-0.03504823,-0.036314372,-0.014330425,0.13313651,-0.14510962,0.0021573964,-0.21229297,-0.07392912,-0.06398084,0.026397493,-0.07644192,-0.17069021,-0.069869965,0.2327458,-0.036124583,0.19082634,-0.3091022,-0.11829491,-0.14061095,-0.2784995,0.047387067,0.09782928,0.14451827,-0.094103426,0.085948475,-0.0056788838,-0.01300528,<http://example/Drug/DB00863>
0.042740606,0.11098131,0.031146228,0.038110726,0.026009375,0.016295372,0.14356737,0.3099657,-0.007879152,0.06557795,0.08832944,-0.024510637,0.037280943,0.069357626,0.2649115,0.16592433,-0.044583663,0.24680634,0.17215343,0.054081064,0.038792543,0.31126136,-0.04613161,0.12638064,0.021700637,0.005796953,0.17129084,-0.040565353,0.089393586,0.060721572,0.24441521,0.015950961,0.01899071,0.0057045626,-0.013741668,0.31890315,0.111074984,0.03564132,0.14571175,-0.016738035,0.13618936,0.0052985526,0.27913013,-0.1627617,0.1709044,0.08161682,0.018444411,0.19346388,0.18955348,0.124251656,<http://example/Drug/DB00904>
0.024925135,-0.025363501,-0.09524128,-0.04959015,0.0286929,-0.18236615,-0.063934445,-0.21777482,-0.21939462,-0.05362399,-0.14954482,-0.4428183,-0.1358729,-0.0011532618,-0.010695045,-0.013227456,-0.2264687,0.06740494,-0.17814596,0.06600615,0.008546251,0.031344026,-0.24350418,-0.04976643,-0.064433895,-0.012356742,0.029613636,-0.13871843,-0.009497413,-0.19210337,-0.0739328,-0.12115638,-0.00090679474,-0.12829317,-0.14051984,-0.2788601,0.020492358,-0.053807873,-0.039032802,-0.30245265,-0.10976999,-0.13601713,-0.26269123,-0.1825374,-0.0053381603,0.034396052,-0.08382846,0.013854676,-0.044317022,-0.14007348,<http://example/Drug/DB00958>
0.14199789,0.1595397,0.027100889,0.17956766,0.21391878,0.23949747,0.2012625,0.24211688,-0.045599252,0.292693,-0.14623818,0.092625305,-0.20091252,0.17863265,-0.021442635,0.14490241,0.12239791,0.08000462,0.030886082,0.16823384,0.041623402,0.062978595,-0.053762585,0.03642209,0.04918613,0.058566604,0.06993764,-0.03751385,0.2034513,-0.01734159,0.17821355,0.20229584,0.06560721,-0.014702833,0.1438523,0.096243344,0.07540972,0.00031249612,0.073216125,0.24257384,0.24749929,-0.07177,-0.027851181,0.1799854,0.26989868,-0.124178976,0.059394088,0.056465797,-0.043370705,-0.045859285,<http://example/Drug/DB00959>
0.016667215,0.027894463,-0.11825066,-0.083748035,0.053767636,0.014170531,-0.045558218,-0.011906289,0.15407427,-0.07120903,-0.21014254,-0.47618574,0.07374599,0.079325795,0.025887275,0.056862082,-0.27321994,0.14899185,0.14093763,0.086234875,0.037839495,0.2949468,-0.13984266,-0.05404837,-0.106756926,-0.008948012,0.058592048,-0.15932055,0.024592036,-0.25258875,0.15508308,-0.10353829,0.043481328,-0.08281342,0.0065550385,-0.2203247,0.04196104,-0.03519952,0.2579649,-0.005484337,-0.040487215,-0.019891394,-0.20017877,-0.08135301,0.13266744,0.053576007,-0.07537885,0.0695451,0.073762156,-0.18702163,<http://example/Drug/DB00997>
0.05488278,0.02561065,0.078137465,-0.0242772,0.036959823,-0.16304034,-0.05781729,0.112768106,-0.27923754,-0.036193017,-0.17660268,-0.42681593,0.082250044,0.053869944,0.00036071034,0.20805265,0.03886999,0.10728936,-0.118970126,0.09907892,0.047166027,0.07614783,-0.09222337,-0.026322672,-0.047517113,0.21733746,0.28963843,0.18653019,0.21692635,0.21385595,-0.04128793,0.2100424,0.046610262,0.20203215,-0.08691539,0.00035186356,0.050326962,0.23719148,-0.0079457415,-0.0040721814,-0.007890503,-0.06818729,0.18128343,-0.06411693,0.040156983,0.03258859,-0.08671996,0.04872535,-0.018517034,0.12131695,<http://example/Drug/DB01001>
0.16240668,0.14378303,0.0387508,0.082810745,0.0007560791,0.008755911,0.025602989,-0.016653923,0.20532876,0.2551653,0.16504,-0.0874761,0.12633564,0.1991967,0.14573951,0.032748677,-0.10127966,0.14397064,0.1750224,0.062064074,0.31161246,0.114750385,-0.12755014,0.2007496,-0.04820433,0.122528695,0.05648626,-0.0006762522,0.10953118,0.14439386,0.20049553,0.14036493,0.01244274,0.12927945,0.14348118,0.27388385,0.05663763,0.037703127,0.2564886,-0.006127482,0.041267127,0.018824786,0.027490139,-0.03597888,0.2666355,0.26592222,0.0071564424,0.07446838,0.10717975,-7.2262337e-06,<http://example/Drug/DB01015>
0.08912429,0.03119048,0.03893237,0.087569274,0.08865416,0.14723516,0.16738646,0.09803029,0.23610829,0.1717681,0.23544721,-0.1567425,-0.108023494,0.06195649,-0.006535706,0.026571052,0.24130616,0.11899307,-0.18596478,0.1554075,0.18624172,0.054362334,0.32023358,0.076339,0.011756722,0.043303903,0.072804414,0.3406421,0.08245175,0.05733069,0.10836143,0.089494534,0.017753225,-0.06717343,-0.017298717,-0.17322867,0.11303354,-0.0026248824,0.1143185,-0.19784136,-0.13630733,-0.104766764,0.12895794,-0.22010477,0.060284458,-0.06458516,-0.10027465,0.083896205,0.2780569,-0.049071655,<http://example/Drug/DB01030>
